ra,dec,hard_hm,hard_ms
14.447865,30.356997,0.020880800000000001,0.082099699999999998
14.449831,30.354861,0.105349,-0.36118899999999998
14.450265999999999,30.355383,-0.262706,0.16811100000000001
14.451335,30.354438999999999,0.051990399999999999,-0.23830799999999999
14.45174637,30.35231108,0.058197699999999998,-0.83223800000000003
14.451805,30.351123000000001,0.044459600000000002,-0.62907800000000003
14.452181420000001,30.353610440000001,-0.115761,-0.36142099999999999
14.45283467,30.350552489999998,0.037150000000000002,-0.62846800000000003
14.45372551,30.352446,0.194939,-0.144146
14.45437091,30.35433338,-0.029026900000000001,-0.62137500000000001
14.455537209999999,30.353265140000001,0.023237299999999999,-0.84024600000000005
14.45764731,30.35545218,-0.39156099999999999,0.248664
28.24741921,-13.732620329999998,-0.075373099999999998,-0.121098
28.2514152,-13.73739234,-0.037875199999999998,-0.218274
28.252077060000001,-13.73865305,0.180288,-0.47315699999999999
28.254628269999998,-13.73872385,0.39574900000000002,-0.12271
40.270045450000005,-8.2557409400000026,0.58887199999999995,-0.0425146
55.049289700000003,-18.580869229999998,-0.115164,-0.55676599999999998
74.233262679999996,-4.8665904400000004,0.012712599999999999,-0.16112799999999999
74.234639869999995,-4.8657737399999998,-0.037073200000000001,-0.66100800000000004
167.49017506999999,-37.539154740000001,-0.013171,-0.51735399999999998
195.03394141000001,27.97693048,-0.0039936299999999997,-0.38210100000000002
350.05742958999997,8.2105752600000006,-0.057655600000000001,-0.48994799999999999
350.06054885999998,8.2062459699999977,-0.11389199999999999,-0.67958099999999999
350.06346819999999,8.2096611399999979,-0.026261300000000001,-0.63600500000000004
350.17220083000001,8.2160431500000026,0.12817799999999999,-0.13611599999999999
350.17711098000001,8.2169699099999995,0.0234754,-0.64120500000000002
350.17948803000002,8.22037175,0.31112299999999998,-0.15762200000000001
204.15920837000002,-33.965328569999997,0.14299899999999999,-0.40876600000000002
204.16264684999996,-33.965819359999998,0.096178899999999998,-0.49028699999999997
187.37628681000004,7.9927413999999999,-0.039697400000000001,-0.049914199999999999
130.90871630999999,50.205658419999999,0.020308,-0.63900100000000004
130.91533555000001,50.201096410000005,0.075490000000000002,0.024151800000000001
151.30471388000001,-7.7135628399999998,-0.10778600000000001,-0.078358200000000003
151.30522647000001,-7.7194435199999996,0.15745799999999999,0.0030489599999999999
151.30559987999999,-7.7200253099999996,0.20787600000000001,-0.088152900000000006
151.30742835999999,-7.7169256300000004,0.18965199999999999,-0.068786100000000003
151.30747215,-7.7128940199999985,0.21558099999999999,0.040266700000000002
151.30751982000001,-7.7191609499999991,0.066291900000000001,-0.167186
151.30805136000001,-7.7186104700000007,0.13262399999999999,-0.22332399999999999
151.30812415,-7.7178182799999986,0.122684,-0.186671
151.30850543,-7.7190373700000006,-0.25867000000000001,-0.028017899999999998
151.30874650000001,-7.7159273099999997,0.18762799999999999,-0.043404100000000001
151.30934275000001,-7.7157408699999994,0.14847099999999999,-0.140653
151.30941229999999,-7.7177258899999996,0.16761200000000001,-0.15834799999999999
151.31041963999999,-7.7218866000000004,-0.062939099999999998,-0.036954399999999998
151.31119344000001,-7.7204155699999992,0.26729199999999997,0.047125
151.31169666,-7.7151303199999992,0.243176,0.055185199999999997
151.31207855,-7.7144219400000003,0.071943599999999996,-0.010313299999999999
151.31310307000001,-7.7146643299999997,0.18174799999999999,-0.12927
189.98994216,-11.623931320000001,-0.0142031,-0.086767899999999995
189.99051656,-11.62089125,0.049423799999999997,-0.17389399999999999
189.99145777000001,-11.626373790000001,0.29058299999999998,0.038207600000000001
189.99243007000001,-11.62100459,-0.0750392,-0.26359900000000003
189.99308922,-11.62172273,0.212371,-0.076012300000000005
189.99358171,-11.62263186,0.12943399999999999,-0.102934
189.99415225999999,-11.617080919999999,0.147816,-0.19157299999999999
189.99439491000001,-11.62444919,0.14452699999999999,-0.14217099999999999
189.99453119,-11.62632925,0.29950399999999999,0.017141300000000002
189.99484090999999,-11.62366742,0.28850599999999998,-0.086283299999999993
189.99487206000001,-11.616751950000001,0.28580299999999997,-0.26755000000000001
189.99537538000001,-11.624691589999999,0.243285,-0.29504000000000002
189.99550027999999,-11.621169289999999,0.121422,-0.30896699999999999
189.99594144,-11.62321685,0.23664299999999999,-0.26081900000000002
189.99611014000001,-11.62219601,-0.074043800000000007,-0.192107
189.99683221000001,-11.62478728,0.0579087,-0.253299
189.99689470999999,-11.6241732,0.083556099999999994,-0.070664599999999994
189.99757523,-11.624264399999999,0.150843,0.0011403699999999999
189.99761308999999,-11.62311381,0.15206800000000001,0.00682651
189.99800793,-11.61730942,0.062631300000000001,-0.227881
189.99891622000001,-11.621293100000001,-0.029149700000000001,-0.72742899999999999
189.99897892000001,-11.62341226,0.13500799999999999,-0.13036800000000001
189.99911360999999,-11.616772310000002,-0.044218399999999998,-0.018431400000000001
189.99939483,-11.622751859999999,-0.0555364,-0.384355
189.99968193000001,-11.62799399,0.111166,0.146256
189.99996479000001,-11.62434758,0.18363499999999999,0.0162373
190.00019409999999,-11.61918275,0.148034,-0.12603700000000001
190.0006683,-11.6230484,0.070394100000000001,-0.129635
190.00138326999999,-11.623297429999999,0.21258199999999999,-0.14405299999999999
190.00182677999999,-11.62176268,0.23952399999999999,-0.38746799999999998
190.00219619999999,-11.62341558,-0.11884699999999999,-0.217918
190.00230556,-11.62813437,0.069146299999999994,0.34859699999999999
190.00273358000001,-11.624155829999999,-0.026057799999999999,-0.30772899999999997
190.00274376000002,-11.620204749999999,-0.24013000000000001,-0.074770900000000001
190.00287438000001,-11.618015440000001,0.053954799999999997,0.00284783
190.00397584000001,-11.61911218,0.059532799999999997,0.0192535
190.00410701999999,-11.62140492,-0.027538099999999999,-0.34173999999999999
190.00438765000001,-11.62339996,-0.080625799999999997,-0.78952199999999995
190.00532082999999,-11.625006839999999,0.19759699999999999,-0.16281399999999999
20.027877709999995,3.4153986199999995,0.199654,-0.50282899999999997
32.081753860000006,10.9994321,0.412325,0.011747
32.087821791785323,10.995917502704062,0.081351400000000004,-0.087573799999999993
32.087936840174059,10.994836376401487,0.067191000000000001,-0.29058499999999998
32.088487632989519,10.994220555173138,0.0026912699999999999,-0.045856899999999999
32.088490191962187,10.995290183856804,0.032414100000000001,0.21384700000000001
32.089680479253175,10.996850758467557,-0.050767399999999997,-0.086898000000000003
32.090135080000003,10.994834630000001,-0.18301000000000001,-0.20485800000000001
32.090644219999994,10.99913538,-0.101231,-0.32462299999999999
32.092385916692912,10.989542049581072,-0.11145099999999999,-0.015901200000000001
40.092388555002508,39.064250346842371,0.10619000000000001,-0.17413400000000001
40.095194524648669,39.057128640969431,0.0615618,0.0394621
40.09669568517414,39.065247078363448,0.249061,-0.048946499999999997
40.097398599999998,39.058829629999984,0.187084,-0.075685299999999997
40.097980111488802,39.061967177286576,-0.057662600000000001,-0.353773
40.098273542923955,39.063929807666263,-0.061474399999999998,-0.26637699999999997
40.099119260000002,39.063966699999995,-0.15804000000000001,-0.086132
40.10004217907759,39.06328532907856,-0.0096602900000000002,-0.202904
40.10076531,39.061551960000003,-0.20252999999999999,0.14341599999999999
40.101504046578427,39.062810272636867,-0.077753100000000006,-0.10806300000000001
40.101600282130612,39.066193564017652,-0.039836400000000001,-0.024355000000000002
40.104722085005925,39.06832327015082,0.078597399999999998,-0.0251025
40.104860757663644,39.067523053931346,-0.084332199999999996,-0.12323099999999999
40.105163605262462,39.06581190131822,0.070770700000000006,-0.035537899999999997
40.10855034077823,39.063886282232218,0.14185,-0.12818199999999999
137.8950504,60.037923450000001,-0.070451399999999997,-0.0219911
137.89967182000001,60.031942860000001,-0.054029000000000001,-0.14379700000000001
137.90111856999999,60.042484700000003,0.053305699999999998,-0.054219700000000003
137.90112310000001,60.031149720000002,0.14949000000000001,-0.0480224
137.90234111999999,60.036366119999997,0.054785,-0.256851
137.90234957000001,60.035561569999999,0.277447,0.102146
137.90451684000001,60.037425939999999,0.19925499999999999,-0.10370799999999999
137.90559837000001,60.0356217,0.26542500000000002,-0.34920899999999999
137.90587131000001,60.037503639999997,0.153701,-0.046027400000000003
137.90591053,60.036642299999997,0.067565200000000006,-0.031545799999999999
137.90947704999999,60.033787580000002,0.24787000000000001,-0.38652799999999998
137.90998615999999,60.036633870000003,0.145039,0.089697399999999997
137.91378399999999,60.032743869999997,0.28498699999999999,0.0365616
137.91605301000001,60.037174810000003,-0.122589,0.072847899999999993
154.60365400000001,21.894804540000003,0.148366,-0.37914100000000001
154.60587462000001,21.897638480000005,0.141287,-0.40353099999999997
156.82661490000001,28.507440500000005,0.036343899999999998,-0.24237300000000001
161.9263814,13.985916359999999,0.033444099999999997,-0.210226
161.92682123,13.988206900000002,0.043723100000000001,-0.34499200000000002
161.92813530000001,13.988137200000001,0.098386199999999993,0.10112699999999999
161.94872513480146,12.581402777560946,-0.052197599999999997,-0.352877
161.94924847203069,12.584629797519003,-0.024921499999999999,0.228461
161.94991469000001,12.57934378,-0.084112099999999995,-0.62008799999999997
161.95188969460648,12.583612175076276,0.044862100000000002,-0.17349899999999999
161.95253421000001,12.57479476,-0.073807600000000001,-0.19935800000000001
161.95355286,12.583041729999998,0.035092199999999997,-0.015677
161.95385754818312,12.587411347052001,0.21834799999999999,-0.17275399999999999
161.95450587714649,12.582156544616707,-0.0129614,-0.18456500000000001
161.95460381867693,12.580210730884188,0.12113500000000001,-0.0637437
161.95508312890016,12.575451023196841,-0.0118061,-0.105614
161.95572689593243,12.583121783435367,0.0202712,-0.225357
161.95629170823091,12.583291970487018,0.19214000000000001,-0.15107200000000001
161.95661550852799,12.581623965724768,-0.0076161099999999997,-0.27081899999999998
161.95665329082996,12.58396401742119,0.14858299999999999,-0.062990699999999997
161.95680016,12.58092939,-0.241145,-0.077380199999999996
161.95695413467456,12.582757753293221,0.0118581,-0.15790399999999999
161.95739629199869,12.581092924682942,-0.138378,-0.41041299999999997
161.95750570100299,12.581942219156682,-0.095387799999999995,-0.140066
161.95815655000001,12.57900199,0.047542000000000001,-0.16975499999999999
161.95823512999999,12.581163199999999,0.047185499999999998,-0.35282599999999997
161.95827464000001,12.57955932,0.35824699999999998,-0.074130000000000001
161.95831424625393,12.582463592094632,0.13061600000000001,-0.0756632
161.95910632650748,12.582015916251894,0.128137,-0.174368
161.95972667094108,12.585150982540259,-0.0155266,-0.051642599999999997
161.96028316221074,12.576927752021238,0.019822599999999999,-0.120952
161.96052397885205,12.580651484432302,0.13681199999999999,-0.16145000000000001
161.96164514271251,12.585293453384887,0.046740499999999997,-0.084339200000000003
161.9622296,12.58280414,-0.075336100000000003,-0.27051700000000001
161.96250606999999,12.5774066,0.37403700000000001,-0.20131299999999999
161.96285624000001,12.579128580000003,0.39347500000000002,-0.11597200000000001
161.96317557726655,12.582852816805174,0.0212182,-0.35436099999999998
162.06982384,12.6283748,0.13735800000000001,-0.152058
162.07105805,12.629655300000001,-0.25831100000000001,-0.0052845100000000001
162.07294242,12.63233659,0.093306700000000006,-0.109613
162.72242188999999,13.414709650000001,0.187667,-0.10589899999999999
168.86231483,18.110386259999999,0.028963300000000001,-0.402416
168.86314328,18.109992009999999,0.24035300000000001,-0.20266300000000001
168.86871624,18.10709477,0.10945100000000001,-0.10349800000000001
169.22771546999999,18.05143404,-0.046827800000000003,-0.52131099999999997
169.22778302,18.047582290000001,-0.20065,-0.39165299999999997
169.23050931,18.053083769999997,0.075660500000000006,0.038469000000000003
169.23166538999999,18.053683830000001,-0.022772299999999999,-0.109637
169.24557582,18.148501540000002,-0.094973199999999994,-0.28545300000000001
169.24672301000001,18.14702063,0.21493399999999999,-0.0974444
169.2467484,18.147756959999999,0.062912599999999999,-0.16153600000000001
169.60535048,58.78631415000001,0.056689900000000001,-0.24356900000000001
170.27973233,3.2291737699999996,0.099509100000000003,0.23576900000000001
171.18196886000001,38.762853409999998,0.16333600000000001,-0.187055
171.61119309520907,57.047842941989899,0.0105056,-0.70009100000000002
179.48398334999999,55.453635499999997,nan,nan
181.75604752000001,43.071073839999997,0.25144300000000003,0.090030200000000005
181.76305209210693,43.065720240543172,0.066445299999999999,-0.65051499999999995
181.76345280000001,43.066958030000002,-0.16242599999999999,-0.419325
181.76573935000002,43.063435270000006,-0.14424699999999999,-0.20265
182.64044483000001,30.399461369999997,0.22431799999999999,-0.095281500000000005
182.64466153999999,30.399541610000004,0.041575300000000003,-0.31378499999999998
184.52906462000001,28.175297570000005,0.14555199999999999,-0.32963500000000001
184.53226169999996,28.177428230000007,0.327459,-0.21470900000000001
184.53437096000002,28.175392330000001,-0.142956,-0.30668600000000001
184.54041377999999,28.172005149999997,0.068215600000000001,-0.022336999999999999
184.84056372000001,5.8242876499999996,-0.047408899999999997,-0.17707500000000001
184.84263795999999,5.8246065800000002,-0.034249799999999997,-0.18321399999999999
184.84371612000001,5.8287008699999996,0.0595071,-0.51985899999999996
184.84411209999999,5.8269051999999997,-0.081985500000000003,-0.73228800000000005
184.84469664,5.8287208000000001,0.162636,-0.19827400000000001
184.84561998000001,5.8231379299999997,-0.0152575,-0.30019400000000002
184.84677855999999,5.8249198700000004,0.119759,-0.56264700000000001
184.84849048000001,5.8275066999999998,0.0756328,-0.17006299999999999
184.85034333999999,5.8242570300000001,0.092388100000000001,-0.076635400000000006
184.85082979000001,5.8249757600000001,0.14424899999999999,-0.15024000000000001
184.851235,5.8181948099999996,-0.0557531,0.082758899999999996
184.85276679,5.8242491300000001,-0.078439599999999998,-0.034770299999999997
184.85391025000001,5.8255896600000003,0.0143246,-0.17452699999999999
184.89678687,5.8493109600000004,0.0043282099999999999,-0.053877800000000003
184.89716727000001,5.8471138500000004,0.14407800000000001,0.026084400000000001
184.89958676000001,5.8487760900000003,0.22232399999999999,-0.164857
184.89959006000001,5.84578211,0.26273000000000002,0.062045400000000001
184.93703740000001,12.79673024,-0.104995,-0.24181
184.93848210000002,12.798283359999997,-0.19927900000000001,-0.0152715
185.02096756529491,29.284399960032175,0.210483,0.040386699999999998
185.02180652180667,29.281309247866023,0.079411399999999993,-0.27519500000000002
185.02180766914739,29.277761611449989,0.19884199999999999,-0.14640400000000001
185.02285863123222,29.277991165386883,0.093406799999999998,-0.077026999999999998
185.02299062037193,29.284877028032902,0.085061600000000001,0.047266900000000001
185.02375209345857,29.280555721005332,0.23472699999999999,-0.033890000000000003
185.02387716000001,29.286062570000002,0.054905900000000001,-0.53822999999999999
185.02475891821135,29.285808810823617,0.30734699999999998,-0.117975
185.02476877999999,29.281083150000001,-0.053265800000000002,-0.31031999999999998
185.02506378031188,29.280701609021449,-0.016104799999999999,-0.36699300000000001
185.02516075396804,29.280119455472413,0.130856,-0.087946800000000006
185.02594475000004,29.282621179999992,-0.19608900000000001,-0.072392100000000001
185.02595669578278,29.275415893600574,0.149979,-0.21060699999999999
185.02631071689473,29.28612602521736,0.016522599999999998,-0.13911899999999999
185.02637102506392,29.278818731951283,-0.040931299999999997,-0.12665199999999999
185.02660467969932,29.280153308264147,0.13148499999999999,-0.52412400000000003
185.02671286,29.273206070000004,-0.19398799999999999,-0.14413699999999999
185.02708569999999,29.283015269999996,0.0229438,-0.152804
185.02717669,29.27910142,0.0022410899999999998,-0.47531899999999999
185.02722112109959,29.285007026427827,-0.0329939,-0.32684400000000002
185.02745092000001,29.279935070000004,-0.15662799999999999,-0.363653
185.02754516537314,29.287275954771193,0.23078299999999999,-0.107839
185.02761104000001,29.278143400000001,-0.0234294,-0.357435
185.02834468308322,29.282216452996657,0.14146800000000001,-0.15954599999999999
185.02840204055795,29.276842753105239,0.057255,-0.033870200000000003
185.02840800695043,29.279274386970112,0.10373499999999999,-0.172431
185.02845625833692,29.280759878158364,0.038683500000000003,-0.28223500000000001
185.02879179575066,29.283251133835822,-0.0131384,-0.14602899999999999
185.02935707663056,29.274729807259583,-0.089032799999999995,-0.26734999999999998
185.0297122909563,29.285919070760965,0.017754900000000001,0.0011240600000000001
185.02972111,29.27746268000001,0.099638199999999996,0.117841
185.02990337,29.281123709999996,0.38792199999999999,-0.20460200000000001
185.03033741664458,29.280166309473223,0.017406600000000001,-0.544983
185.03039024531103,29.282285997895556,0.25362000000000001,-0.236343
185.03105933119875,29.281598692287336,0.130438,0.15195
185.03140989426538,29.276047208115546,0.26005400000000001,-0.014282899999999999
185.03185918005659,29.281654009547818,0.11182599999999999,-0.27331899999999998
185.03211064713307,29.278906056100809,0.27981699999999998,0.080180699999999994
185.03287237000001,29.275554639999992,-0.0844414,0.16109100000000001
185.03306233999999,29.282542489999994,-0.039803600000000001,-0.47150199999999998
185.03342824000001,29.281178640000004,0.071340100000000004,-0.044657099999999998
185.03343691000003,29.281777659999999,0.096934300000000001,-0.086613399999999993
185.03357217999999,29.278327309999998,0.013550100000000001,-0.41523300000000002
185.03369624999999,29.278788349999999,0.117545,-0.054452399999999998
185.03390497000001,29.283269460000003,0.39452700000000002,0.050303
185.03402753,29.274371360000004,-0.113275,-0.116845
185.03650884000001,29.279015230000002,0.16495000000000001,0.20686399999999999
185.08470575000004,29.311930980000003,0.078871499999999997,-0.025621100000000001
185.08575673999999,29.310367190000004,0.18889,-0.62066399999999999
185.08686396888405,29.310942186560798,0.108556,-0.057489499999999999
185.09349542999999,29.31516062,0.55696599999999996,-0.190554
185.91170223,7.0559116400000006,0.37923400000000002,-0.111973
185.91216916000002,7.054709410000001,-0.046439099999999997,-0.033200800000000003
185.91253909,7.0539696000000003,0.106129,-0.16215499999999999
185.91260054,7.0530243400000003,-0.21095700000000001,0.095423599999999997
185.99111066,16.693413979999995,0.32577499999999998,-0.054925399999999999
186.11069426,7.3156697100000025,-0.077621200000000001,0.186611
186.11313426547099,7.3172035232251966,0.060866499999999997,-0.17832700000000001
186.11355003970974,7.3123042059550958,0.20736299999999999,-0.16470199999999999
186.11364634194612,7.3239856247540001,0.060374400000000002,-0.13095000000000001
186.11601509927331,7.3186767407275513,0.0206076,-0.037071
186.11702613456012,7.3175860789806642,0.115633,-0.383575
186.11717595542686,7.3099762844924312,0.092077800000000001,-0.18231600000000001
186.11785184351291,7.3176729402946608,-0.03279,-0.123877
186.11793186925581,7.3159803472531362,-0.016844000000000001,-0.40756100000000001
186.11830669322819,7.3183137089588461,0.114324,-0.19894800000000001
186.11891261091341,7.3181698499904844,-0.37156299999999998,0.042744200000000003
186.11917473125817,7.3148830271663146,0.032117800000000002,-0.262069
186.11924564911735,7.3189284064652496,0.20245099999999999,-0.26652900000000002
186.11982724530296,7.3243787505513183,0.018012199999999999,-0.063334199999999993
186.12025748184882,7.3122912314625994,-0.070244100000000004,0.0080395799999999993
186.12055991,7.3157402300000003,-0.000102947,0.0814999
186.12140219958334,7.3165798547031216,0.064519199999999999,0.040936
186.12200193999999,7.310877060000001,0.087468799999999999,-0.10528700000000001
186.12362758386919,7.3178236268974794,0.041794900000000003,-0.12689300000000001
186.12422062750639,7.3213069096310548,-0.025919500000000002,-0.12178
186.22794936,11.710332899999997,0.107098,-0.25031199999999998
186.23122479000003,11.70535945,0.107548,-0.32772699999999999
186.26851876000001,12.880180219999998,-0.079507099999999997,-0.67910700000000002
186.34873201000002,18.194068250000001,0.018069100000000001,-0.25441799999999998
186.34954074999999,18.191921100000002,0.053242999999999999,-0.20752200000000001
186.34993640000002,18.189330770000002,0.069633100000000003,-0.064332899999999998
186.35045074999999,18.191487250000002,-0.070444000000000007,-0.21907499999999999
186.35227145000002,18.19304017,0.26472299999999999,0.20396
186.35290288000002,18.194689180000001,0.0050877800000000001,0.14927199999999999
186.35392092000001,18.19295297,0.039212299999999999,-0.58363699999999996
186.35687021999999,18.194819280000001,0.26432800000000001,-0.043889999999999998
186.42287257082464,12.810166139430047,-0.0023257,-0.39326299999999997
186.54632771000001,12.945835689999999,-0.074615399999999998,-0.68002200000000002
186.5475165,12.95055131,-0.089326500000000003,-0.70197200000000004
186.54965523000001,12.94579601,-0.042943700000000001,-0.58500399999999997
186.55567525000001,12.94778314,0.34195799999999998,-0.16878199999999999
186.70869741000001,9.5833810499999981,-0.11496099999999999,-0.28541499999999997
186.90413853999999,8.1495265999999997,-0.20952799999999999,-0.20424600000000001
186.91838279000001,13.082223819999999,0.28303800000000001,-0.102136
186.91877949727174,13.078996670063681,0.31674200000000002,-0.25460500000000003
186.91984064587726,13.079839931918446,0.082625199999999996,0.00100037
186.92063274,13.082381019999994,-0.14130000000000001,0.16508200000000001
186.92120170999999,13.081115199999998,0.22111700000000001,-0.0113419
187.25003704,13.978372630000003,0.0057727999999999998,-0.42688599999999999
187.25256357999999,13.97733414,0.15524299999999999,-0.085151900000000003
187.26288624,13.182928909999999,-0.010388400000000001,0.049003100000000001
187.44826439999997,13.433329909999998,0.19769999999999999,-0.158363
187.45364678999999,13.429145619999998,0.017554500000000001,-0.289634
187.45370686999999,13.431361979999998,0.078082899999999997,-0.47477000000000003
187.45645823999999,13.424842970000002,-0.081948900000000005,-0.55104900000000001
187.45723914000001,13.430083829999999,0.12467499999999999,0.061433300000000003
187.45813797,13.42736507,-0.22870299999999999,-0.029712800000000001
187.50556046,13.63388569,0.21868799999999999,-0.53755299999999995
187.50791164,13.63409613,0.034867200000000001,-0.351522
187.50812739,13.63646881,0.091780200000000006,-0.119629
187.50887753999999,13.638671889999999,0.102988,-0.527999
187.50915895,13.63660439,0.090452500000000005,-0.169546
187.50962726,13.63309207,-0.036854499999999998,0.021158
187.57522040999999,12.323057950000001,0.22724,-0.30471399999999998
187.74067293000002,12.270833860000002,-0.058343899999999997,-0.247805
187.84847766999999,25.77544996,0.099233699999999994,-0.065139799999999998
187.85004598,25.77687018,0.034076799999999997,-0.45456999999999997
187.85043299,25.775252210000001,0.084384600000000004,-0.29849999999999999
187.85316878,25.777681770000001,0.34329700000000002,-0.084232199999999993
187.85397936000001,25.77754195,0.090042499999999998,-0.088556399999999993
187.85636923000001,25.772075130000001,0.21943499999999999,-0.14910599999999999
188.52527323999996,11.321157960000003,0.24093899999999999,-0.31309300000000001
188.87760115227357,12.220833388233721,0.078568799999999994,-0.38486199999999998
188.91607334,12.556972339999998,-0.055004600000000001,-0.65073800000000004
189.10695002999998,11.436321960000001,0.20305999999999999,-0.088500400000000007
189.11242773999999,11.439283229999999,0.048549299999999997,-0.23411499999999999
189.11385702999999,11.439693260000002,0.10062599999999999,-0.40670099999999998
189.98501497000001,10.173832089999999,-0.038309900000000001,-0.033157399999999997
189.98689938999999,10.174943930000001,-0.0557314,0.075675300000000001
190.50474455,11.646901959999999,0.068926699999999994,-0.086460599999999999
190.50679722999999,11.651193049999998,0.20139599999999999,-0.080049800000000004
190.50786334,11.643452789999998,0.17278299999999999,-0.0013981899999999999
190.50858188999999,11.647716709999997,0.15676599999999999,-0.10480200000000001
190.50934828999999,11.647027060000001,0.0750532,-0.19012899999999999
190.50945670999997,11.648815949999999,0.068624900000000003,-0.183308
190.50962114000001,11.64558598,0.149754,-0.28142499999999998
190.51127758000001,11.639514059999998,0.30897599999999997,-0.28718500000000002
190.51237295000004,11.639937709999998,-0.058669300000000001,-0.21614900000000001
190.51376251000002,11.647757940000002,0.383716,-0.24548800000000001
190.69744269089909,11.442684210814553,-0.095621700000000004,-0.35571700000000001
191.13326615,11.190532599999999,-0.11716699999999999,-0.17452100000000001
192.14396048000003,-5.7970863700000006,0.030723400000000001,-0.68937899999999996
192.14396353000001,-5.7997065800000005,0.124024,-0.080268199999999998
192.14746220274074,-5.7984669564014251,-0.19752400000000001,-0.35212300000000002
192.14862905133549,-5.7993657979930777,-0.15632399999999999,-0.21984799999999999
192.14878318389381,-5.8010547375009578,-0.0186079,-0.256803
192.14949138997068,-5.8007416349268315,0.061680800000000001,-0.092563999999999994
192.14971702970192,-5.7978396175882896,0.099828299999999995,-0.10917499999999999
192.14993888743263,-5.7990169959900344,0.13145100000000001,-0.21836
192.15026893999999,-5.800863070000001,0.14677299999999999,-0.0025095600000000001
192.1507986,-5.8004928199999997,0.15874199999999999,-0.102627
192.1510185274073,-5.8044802042922532,-0.11014400000000001,-0.172544
192.1513787132225,-5.8033166559708542,0.027356399999999999,-0.15669
192.15252556999999,-5.8006053700000013,0.30735000000000001,-0.41572100000000001
192.15401890999999,-5.8028341499999998,0.30656499999999998,-0.0054106700000000002
192.15405678522444,-5.8002774119463041,0.0903727,-0.18809799999999999
192.15502631999999,-5.7997363799999988,0.029903699999999998,-0.81740000000000002
192.15750071867836,-5.8017983777935207,0.0843801,-0.21041699999999999
192.41017338,15.16805091,-0.00329291,-0.27175500000000002
192.41179532000001,15.165448019999999,0.186891,-0.0040060599999999997
192.41232303999999,15.16092559,0.103022,-0.19853399999999999
192.41332718000001,15.167012079999999,0.084709000000000007,-0.35487800000000003
